vehicle_id,round,bid_price,assigned,sbs_id,task_deadline_ms,total_delay_ms,satisfaction_score
331,3,102385.53705849824,True,13,679.732708952731,1191.7860516370201,0.2604922986757582
332,3,113338.7712448416,True,22,1316.6542062641713,1507.0996197676463,0.2604922986757582
333,3,50163.00945754062,True,19,1815.9109643328732,825.4380620978741,0.2604922986757582
334,3,40432.80522205893,True,5,1108.500064646449,506.29920703991206,0.2604922986757582
335,3,95939.56591776294,True,18,1822.1001481658889,910.5394100239414,0.2604922986757582
336,3,113842.81477286456,True,17,1047.6787371614819,1612.4285799388606,0.2604922986757582
337,3,46179.1428337555,True,5,1958.9227674658841,1611.7293230883824,0.2604922986757582
338,3,27734.121098969896,True,6,2659.5053982080276,679.854122635322,0.2604922986757582
339,3,78316.76071810973,True,21,1969.9436705687624,1597.7292285703506,0.2604922986757582
340,3,79287.02957294477,True,20,2511.6566898383326,1383.1992718113804,0.2604922986757582
341,3,80977.04950804201,True,8,1313.824721896317,975.8027803254291,0.2604922986757582
342,3,71437.17630357108,True,19,2778.755803638591,1033.2325440161462,0.2604922986757582
343,3,80280.18815001272,True,18,566.795738030733,511.8981339704711,0.2604922986757582
344,3,94951.8045715196,True,23,923.9532929185774,1345.7566163398442,0.2604922986757582
345,3,95926.86611821875,True,7,929.7319234243769,973.4732084674156,0.2604922986757582
346,3,100377.7195951805,True,3,2631.21958566563,1620.346619931916,0.2604922986757582
347,3,89128.3952494785,True,3,2604.2357334782328,1267.4749285089054,0.2604922986757582
348,3,39559.88827637029,False,-1,2151.344760715773,1386.117373504998,0.2604922986757582
349,3,100505.96140546884,True,20,823.1405787678538,1529.3890885379292,0.2604922986757582
350,3,125123.13576685285,True,20,2186.0043566927425,1050.4775500421606,0.2604922986757582
351,3,102680.97178466494,True,21,2907.695186859106,1546.0201417642625,0.2604922986757582
352,3,99212.26450240231,True,13,771.8131707613092,837.141258320308,0.2604922986757582
353,3,94031.81295594655,True,18,1193.7508002380605,1651.741278800563,0.2604922986757582
354,3,76006.84628232298,True,12,663.1114152753898,1651.4508279628617,0.2604922986757582
355,3,50824.08154117811,True,22,2833.603349214217,986.6510081716394,0.2604922986757582
356,3,123286.66279800444,True,2,1440.2225290103288,578.1820408325673,0.2604922986757582
357,3,88064.16554699784,True,19,1526.4777879613505,1037.68380701117,0.2604922986757582
358,3,29638.935254380252,True,6,2514.549485786114,642.4509702255434,0.2604922986757582
359,3,34920.44813125326,True,23,1070.189149269768,989.6871274190494,0.2604922986757582
360,3,80513.77578547652,True,2,537.608941034143,1273.1233190881314,0.2604922986757582
361,3,104892.94869720377,True,10,1670.401863005153,1495.2840969209317,0.2604922986757582
362,3,33806.255577845455,True,13,1503.1186373477603,1140.9081554101137,0.2604922986757582
363,3,111827.04038362492,True,7,1116.02869108629,541.6721538349433,0.2604922986757582
364,3,43282.71363063424,True,22,2064.1785569823883,812.1107027580672,0.2604922986757582
365,3,40193.25576096169,True,16,1711.0860880540044,719.5129100176349,0.2604922986757582
366,3,52389.02621662693,True,23,2082.1065847551376,1140.787356495764,0.2604922986757582
367,3,59846.89587677761,True,6,535.7205661940529,944.064461360679,0.2604922986757582
368,3,87177.43350297307,True,7,2671.3304173883084,1556.6944840409578,0.2604922986757582
369,3,98878.51280057966,True,16,1849.7049953733065,550.3905012081889,0.2604922986757582
370,3,111080.36353486174,True,13,533.0487289002784,1006.8085526678508,0.2604922986757582
371,3,34735.766331783096,True,0,1779.189115445727,932.4941993700088,0.2604922986757582
372,3,64757.33100776201,True,9,2831.3224892471185,954.6943195912417,0.2604922986757582
373,3,70169.57245825941,True,10,1988.7823967683037,1510.4934673808707,0.2604922986757582
374,3,45577.79054091377,True,3,647.2756080261375,696.8668742485488,0.2604922986757582
375,3,71389.59441084368,True,6,1689.4272596659098,1103.0701093346818,0.2604922986757582
376,3,38314.81363960857,True,15,590.5419528974346,1577.5812204113197,0.2604922986757582
377,3,73186.15034346918,True,0,1746.5429592002731,1635.013492230144,0.2604922986757582
378,3,52428.92734486137,True,15,1168.8041080074163,614.0947378635539,0.2604922986757582
379,3,53494.584392328565,True,18,781.6656824374447,1305.92798157574,0.2604922986757582
380,3,98809.18854590689,True,0,932.8361157684112,861.98794401461,0.2604922986757582
381,3,32873.07444251464,True,17,2348.7324701654497,683.0410162857864,0.2604922986757582
382,3,121916.36348398407,True,17,2532.178932153542,1389.786081812168,0.2604922986757582
383,3,79500.58849022958,True,19,1839.8924065882748,807.3243880667437,0.2604922986757582
384,3,39642.01315876251,True,19,617.9961482275188,1165.970283237737,0.2604922986757582
385,3,125660.03844707819,True,7,974.5640670357753,1427.0398900064633,0.2604922986757582
386,3,129146.83375974438,True,22,619.4947005147732,634.0714290870804,0.2604922986757582
387,3,42254.17680460114,True,20,727.0817643487358,544.5127017214348,0.2604922986757582
388,3,77774.28396682613,True,11,2531.1555804078284,1106.1955654769156,0.2604922986757582
389,3,81728.43890685328,True,22,1345.3879690134495,522.1239714467813,0.2604922986757582
390,3,41201.799226246156,True,2,1923.8155700381935,833.9780634807356,0.2604922986757582
391,3,84894.46818778173,True,0,1864.958065332473,710.9467907233171,0.2604922986757582
392,3,114381.19490261529,True,17,2275.8940207778137,1561.6716292244048,0.2604922986757582
393,3,88905.15706121043,True,5,598.5101202978325,1412.8020027459709,0.2604922986757582
394,3,49410.380211597265,True,3,1343.1780844092236,880.9394024366429,0.2604922986757582
395,3,43206.80847391346,True,19,2627.482081471302,676.9147366487184,0.2604922986757582
396,3,115187.35538840055,True,23,1484.9838816091324,1402.0645578294245,0.2604922986757582
397,3,128016.93735035378,True,13,2806.984000573656,651.5811356171951,0.2604922986757582
398,3,125542.40675797233,True,18,2971.0926477899166,1292.4784340416038,0.2604922986757582
399,3,98267.37806562301,True,3,2224.3768816242755,1493.9886239692876,0.2604922986757582
400,3,81403.83167526526,True,16,2906.5542459108633,1086.9272025172231,0.2604922986757582
401,3,61672.190514381786,True,12,1003.3792263178902,1358.1425008052395,0.2604922986757582
402,3,76570.11859085117,True,3,2250.4475919575266,1570.5117249147281,0.2604922986757582
403,3,61702.01477557242,True,15,665.1259841958503,1559.370249862251,0.2604922986757582
404,3,39906.991252182685,True,20,1509.5168262043794,1536.0426125440595,0.2604922986757582
405,3,66446.2083853722,True,7,2434.1004057695145,602.6433087774293,0.2604922986757582
406,3,89834.4873207128,True,5,1664.2669239489292,895.8516781228994,0.2604922986757582
407,3,129624.319595565,True,5,2219.456943842183,621.3703288277189,0.2604922986757582
408,3,73194.76729664467,False,-1,2117.087904623363,1507.8688757577934,0.2604922986757582
409,3,100764.16386931931,True,23,527.1144063592885,1554.0528696605395,0.2604922986757582
410,3,83686.84905611989,True,14,741.0356384655827,1553.7009093352592,0.2604922986757582
411,3,101984.36837691683,True,16,2195.331284252681,1650.3091479103866,0.2604922986757582
412,3,124406.48861792675,True,14,1304.6699982571579,1593.414165653727,0.2604922986757582
413,3,116981.70243888402,True,7,638.3936923267196,1358.9797451291206,0.2604922986757582
414,3,38052.815843246295,True,20,1641.7881175577709,1570.2519182052722,0.2604922986757582
415,3,108213.18878226525,True,7,2826.177957692107,1266.9356551389078,0.2604922986757582
416,3,71216.67874667967,True,18,2161.989373758734,1450.735959123914,0.2604922986757582
417,3,97345.42509802566,True,4,2708.899161377859,1439.429447645214,0.2604922986757582
418,3,103633.03658604212,True,12,2723.7579545193735,1675.4185035649373,0.2604922986757582
419,3,117198.49989374225,True,9,561.4363660619052,1149.0468821497307,0.2604922986757582
420,3,31819.421476690826,True,14,2881.852352318564,872.7458561405991,0.2604922986757582
421,3,121252.77117181991,True,0,1961.6480997676047,1635.0410175866632,0.2604922986757582
422,3,129065.02058708426,True,9,1084.1113196812553,670.6784125731114,0.2604922986757582
423,3,74608.3825063447,True,15,2684.521902109503,489.68015678936644,0.2604922986757582
424,3,105599.20274705929,True,2,800.5513978975005,722.4703009610605,0.2604922986757582
425,3,29081.219076534093,True,6,1593.5989081218702,505.92346238291145,0.2604922986757582
426,3,108472.3431111651,True,16,2328.031089581318,1207.6543046958957,0.2604922986757582
427,3,66138.8106223741,True,20,1303.903211219606,1209.5698631120529,0.2604922986757582
428,3,127784.06732533092,True,10,1830.085524255142,843.2744791939118,0.2604922986757582
429,3,107137.00010348827,True,14,2398.317317544221,763.5996342349813,0.2604922986757582
430,3,31029.787187840622,True,10,2621.826712594309,715.5021579496947,0.2604922986757582
431,3,125769.64370679276,True,7,1271.9590784040606,814.5463702922927,0.2604922986757582
432,3,107046.22617011383,True,17,1390.1155166516714,936.4541551042028,0.2604922986757582
433,3,129345.72196789135,True,18,796.5294706529653,1130.838723624297,0.2604922986757582
434,3,43048.7475831205,True,3,2306.5625047246212,595.8185060050448,0.2604922986757582
435,3,54307.473162809656,True,14,1306.078899411559,1208.4899127863466,0.2604922986757582
436,3,117675.89880358665,True,17,749.9880539614549,1351.84045379192,0.2604922986757582
437,3,112100.47367122688,True,5,1711.6672815194438,646.5388851085283,0.2604922986757582
438,3,44355.461881948184,True,13,1641.2793406466744,739.3005146930234,0.2604922986757582
439,3,93550.99065574617,True,9,1147.113701017848,1560.6939727123333,0.2604922986757582
440,3,63863.82548008913,True,22,963.1153760746926,556.8008610913798,0.2604922986757582
441,3,114173.96383737419,True,17,2195.370725195549,837.4382386893517,0.2604922986757582
442,3,92929.41450035802,True,9,1767.7817830706958,1048.3059407489059,0.2604922986757582
443,3,95940.4711338559,True,15,2932.1804939042254,615.5751646722866,0.2604922986757582
444,3,69439.11627809165,True,20,1943.6216835512705,538.686131176996,0.2604922986757582
445,3,35735.773109326154,True,21,1266.0392749236885,720.4894920113771,0.2604922986757582
446,3,44218.506863850176,True,18,1410.1151810710037,830.1709194530187,0.2604922986757582
447,3,53127.587532629994,True,2,2910.9955685922773,610.325641245343,0.2604922986757582
448,3,128729.0355349305,True,22,1844.2498195018854,1239.6914309328404,0.2604922986757582
449,3,27491.650264582615,True,10,566.8227129505864,934.0853939575595,0.2604922986757582
450,3,60927.336122307475,True,3,800.7614405528255,510.8149823815785,0.2604922986757582
451,3,30318.554723991416,True,11,2219.7140784976036,948.1186823315334,0.2604922986757582
452,3,118388.38632508626,True,18,1454.613790142403,1205.660753456491,0.2604922986757582
453,3,104250.87658156028,True,23,1016.5762434528742,1384.469908622376,0.2604922986757582
454,3,115929.51099059868,True,22,2259.7617942644183,628.1046672519861,0.2604922986757582
455,3,35721.88426153377,True,14,1746.5255717554994,1122.8898664244782,0.2604922986757582
456,3,29050.05647809815,True,23,2851.1272233414034,1158.5298921599694,0.2604922986757582
457,3,124435.39917276683,True,13,1095.4287778771036,1452.139255006986,0.2604922986757582
458,3,104815.85289387008,True,1,2997.5018893174574,1576.47626166041,0.2604922986757582
459,3,83505.4746454919,True,1,2134.140723631856,996.629908338531,0.2604922986757582
460,3,53952.14293489376,True,11,903.9144165608641,1602.2642558363357,0.2604922986757582
461,3,115164.58985095884,True,1,1719.3003542365618,869.5188578247934,0.2604922986757582
462,3,46984.11823137494,True,5,2440.0086935748004,1406.4515445567815,0.2604922986757582
463,3,96624.60361287587,True,5,2539.2016570724786,1255.2203332152,0.2604922986757582
464,3,30150.223171454465,True,6,2872.907645206882,1033.1116306992606,0.2604922986757582
465,3,125492.72084463279,True,0,2586.358053961138,1613.0532037749263,0.2604922986757582
466,3,54413.785284306374,True,1,1046.7216145241737,643.8865741290406,0.2604922986757582
467,3,92440.98243160204,True,14,2013.5686441835903,1525.6023466259571,0.2604922986757582
468,3,127210.78374858748,True,6,2951.449207028538,1639.3932183328986,0.2604922986757582
469,3,39371.64261014704,True,5,960.1003101082016,1063.1303928679986,0.2604922986757582
470,3,95723.53234409142,True,16,1477.356835191339,940.7533887903861,0.2604922986757582
471,3,27875.551496683376,True,15,2302.9352788309056,1035.793968670252,0.2604922986757582
472,3,50099.394324577996,True,12,2228.2883442710718,1238.594454424376,0.2604922986757582
473,3,106213.29421713496,True,16,1369.14082059362,590.8018382835097,0.2604922986757582
474,3,122969.33868568242,True,3,2956.7127914662483,977.9178681948239,0.2604922986757582
475,3,120287.60594210427,True,2,2439.700882348202,1574.5046166860825,0.2604922986757582
476,3,95251.18438548625,True,7,1199.6309334428488,1468.8953827710382,0.2604922986757582
477,3,51057.95514059952,True,8,2244.521047405599,829.7427643826109,0.2604922986757582
478,3,49987.45138584696,True,5,753.8309583807134,485.94049733945434,0.2604922986757582
479,3,109645.14748406775,True,6,2196.0081627022983,1483.208832427778,0.2604922986757582
480,3,60540.37647072059,True,5,2708.794921387823,894.4217104956609,0.2604922986757582
481,3,68206.18109815639,True,9,2753.488211580219,692.2831917923523,0.2604922986757582
482,3,38305.83426525743,True,16,981.7487446301425,618.02432766194,0.2604922986757582
483,3,73660.65775610581,True,16,1929.2775705140612,1370.5185701424205,0.2604922986757582
484,3,40085.82846310828,True,4,1343.4289912105528,1398.092365081434,0.2604922986757582
485,3,83026.76092253193,True,8,898.1966583108228,593.0461985041161,0.2604922986757582
486,3,109754.07705170788,True,21,2719.6060269416466,962.8963166655254,0.2604922986757582
487,3,41077.20111297112,True,11,1286.9615110650327,1164.6376115858395,0.2604922986757582
488,3,46215.1261370415,False,-1,2093.3736348100683,1626.0311252265224,0.2604922986757582
489,3,77549.56771811549,True,9,2520.753585203971,904.3435165143568,0.2604922986757582
490,3,43317.50796079736,True,12,1943.980333086161,1040.9287745062088,0.2604922986757582
491,3,39685.630610606575,True,23,1280.8896122410633,540.1124760927954,0.2604922986757582
492,3,113390.74862212087,True,20,2041.7176707549436,523.7025761493197,0.2604922986757582
493,3,118974.43579455256,True,23,1876.6146395769476,692.4275670577733,0.2604922986757582
494,3,88274.22680747735,True,6,2232.2737066981294,1453.4494121409807,0.2604922986757582
495,3,34058.34054425202,True,3,1842.4410420986753,656.0781402614592,0.2604922986757582
496,3,42499.422019660924,True,12,1815.9291814216178,929.3381539637793,0.2604922986757582
497,3,69759.11016505066,True,13,2662.432109097247,1579.3659017759992,0.2604922986757582
498,3,113422.26098071944,True,10,1290.292207747422,1429.7697396305264,0.2604922986757582
499,3,111760.40191581978,True,10,2976.495771176212,754.748969167738,0.2604922986757582
